"player","timePeriod","team","dbin","dbout"
"http://dbpedia.org/resource/Jerry_Sichting","http://dbpedia.org/resource/Jerry_Sichting__2","http://dbpedia.org/resource/Boston_Celtics","37","108"
"http://dbpedia.org/resource/Jay_Humphries","http://dbpedia.org/resource/Jay_Humphries__4","http://dbpedia.org/resource/Boston_Celtics","29","85"
"http://dbpedia.org/resource/Mark_Bryant_(basketball)","http://dbpedia.org/resource/Mark_Bryant_(basketball)__10","http://dbpedia.org/resource/Boston_Celtics","49","96"
"http://dbpedia.org/resource/Mark_Bryant_(basketball)","http://dbpedia.org/resource/Mark_Bryant_(basketball)__7","http://dbpedia.org/resource/San_Antonio_Spurs","49","96"
"http://dbpedia.org/resource/Roy_Rogers_(basketball)","http://dbpedia.org/resource/Roy_Rogers_(basketball)__2","http://dbpedia.org/resource/Boston_Celtics","22","92"
"http://dbpedia.org/resource/Conner_Henry","http://dbpedia.org/resource/Conner_Henry__2","http://dbpedia.org/resource/Boston_Celtics","16","77"
"http://dbpedia.org/resource/Danny_Green_(basketball)","http://dbpedia.org/resource/Danny_Green_(basketball)__2","http://dbpedia.org/resource/Erie_BayHawks","49","118"
"http://dbpedia.org/resource/Danny_Green_(basketball)","http://dbpedia.org/resource/Danny_Green_(basketball)__3","http://dbpedia.org/resource/San_Antonio_Spurs","49","118"
"http://dbpedia.org/resource/Ed_Pinckney","http://dbpedia.org/resource/Ed_Pinckney__3","http://dbpedia.org/resource/Boston_Celtics","44","134"
"http://dbpedia.org/resource/Steve_Novak","http://dbpedia.org/resource/Steve_Novak__6","http://dbpedia.org/resource/San_Antonio_Spurs","47","118"
"http://dbpedia.org/resource/Ish_Smith","http://dbpedia.org/resource/Ish_Smith__9","http://dbpedia.org/resource/Philadelphia_76ers","27","77"
"http://dbpedia.org/resource/JaMychal_Green","http://dbpedia.org/resource/JaMychal_Green__4","http://dbpedia.org/resource/San_Antonio_Spurs","19","61"
"http://dbpedia.org/resource/Lavoy_Allen","http://dbpedia.org/resource/Lavoy_Allen__2","http://dbpedia.org/resource/Philadelphia_76ers","21","162"
"http://dbpedia.org/resource/Cory_Joseph","http://dbpedia.org/resource/Cory_Joseph__1","http://dbpedia.org/resource/San_Antonio_Spurs","31","104"
"http://dbpedia.org/resource/Nikola_Vučević","http://dbpedia.org/resource/Nikola_Vučević__2","http://dbpedia.org/resource/Philadelphia_76ers","44","94"
"http://dbpedia.org/resource/Devyn_Marble","http://dbpedia.org/resource/Devyn_Marble__2","http://dbpedia.org/resource/Erie_BayHawks","-1","-1"
"http://dbpedia.org/resource/JaKarr_Sampson","http://dbpedia.org/resource/JaKarr_Sampson__1","http://dbpedia.org/resource/Philadelphia_76ers","-1","-1"
"http://dbpedia.org/resource/Nick_Young_(basketball)","http://dbpedia.org/resource/Nick_Young_(basketball)__3","http://dbpedia.org/resource/Philadelphia_76ers","36","76"
"http://dbpedia.org/resource/Thaddeus_Young","http://dbpedia.org/resource/Thaddeus_Young__1","http://dbpedia.org/resource/Philadelphia_76ers","48","114"
"http://dbpedia.org/resource/Lou_Amundson","http://dbpedia.org/resource/Lou_Amundson__3","http://dbpedia.org/resource/Philadelphia_76ers","36","94"
"http://dbpedia.org/resource/Jeremy_Lin","http://dbpedia.org/resource/Jeremy_Lin__5","http://dbpedia.org/resource/Erie_BayHawks","154","374"
"http://dbpedia.org/resource/Christian_Wood","http://dbpedia.org/resource/Christian_Wood__1","http://dbpedia.org/resource/Philadelphia_76ers","-1","-1"
"http://dbpedia.org/resource/Dewayne_Dedmon","http://dbpedia.org/resource/Dewayne_Dedmon__4","http://dbpedia.org/resource/Philadelphia_76ers","-1","-1"
"http://dbpedia.org/resource/Aron_Baynes","http://dbpedia.org/resource/Aron_Baynes__5","http://dbpedia.org/resource/San_Antonio_Spurs","26","102"
"http://dbpedia.org/resource/Thomas_Robinson_(basketball)","http://dbpedia.org/resource/Thomas_Robinson_(basketball)__4","http://dbpedia.org/resource/Philadelphia_76ers","32","81"
"http://dbpedia.org/resource/Justin_Holiday","http://dbpedia.org/resource/Justin_Holiday__3","http://dbpedia.org/resource/Philadelphia_76ers","6","49"
"http://dbpedia.org/resource/Adreian_Payne","http://dbpedia.org/resource/Adreian_Payne__5","http://dbpedia.org/resource/Erie_BayHawks","-1","-1"
"http://dbpedia.org/resource/Bill_Chamberlain","http://dbpedia.org/resource/Bill_Chamberlain__1","http://dbpedia.org/resource/Memphis_Sounds","17","47"
"http://dbpedia.org/resource/Alexis_Ajinça","http://dbpedia.org/resource/Alexis_Ajinça__4","http://dbpedia.org/resource/Sioux_Falls_Skyforce","37","60"
"http://dbpedia.org/resource/Donald_Sloan_(basketball)","http://dbpedia.org/resource/Donald_Sloan_(basketball)__1","http://dbpedia.org/resource/Reno_Bighorns","34","89"
"http://dbpedia.org/resource/Donald_Sloan_(basketball)","http://dbpedia.org/resource/Donald_Sloan_(basketball)__8","http://dbpedia.org/resource/Sioux_Falls_Skyforce","34","89"
"http://dbpedia.org/resource/Hassan_Whiteside","http://dbpedia.org/resource/Hassan_Whiteside__2","http://dbpedia.org/resource/Reno_Bighorns","20","100"
"http://dbpedia.org/resource/Hassan_Whiteside","http://dbpedia.org/resource/Hassan_Whiteside__3","http://dbpedia.org/resource/Sioux_Falls_Skyforce","20","100"
"http://dbpedia.org/resource/Jeremy_Evans","http://dbpedia.org/resource/Jeremy_Evans__4","http://dbpedia.org/resource/Texas_Legends","19","60"
"http://dbpedia.org/resource/Steve_Jones_(basketball)","http://dbpedia.org/resource/Steve_Jones_(basketball)__1","http://dbpedia.org/resource/Oakland_Oaks_(ABA)","61","110"
"http://dbpedia.org/resource/Steve_Jones_(basketball)","http://dbpedia.org/resource/Steve_Jones_(basketball)__3","http://dbpedia.org/resource/Memphis_Sounds","61","110"
"http://dbpedia.org/resource/Amir_Johnson","http://dbpedia.org/resource/Amir_Johnson__3","http://dbpedia.org/resource/Sioux_Falls_Skyforce","36","96"
"http://dbpedia.org/resource/John_Coker_(basketball)","http://dbpedia.org/resource/John_Coker_(basketball)__9","http://dbpedia.org/resource/Sioux_Falls_Skyforce","10","58"
"http://dbpedia.org/resource/Bob_Thornton","http://dbpedia.org/resource/Bob_Thornton__5","http://dbpedia.org/resource/Sioux_Falls_Skyforce","12","109"
"http://dbpedia.org/resource/Danny_Green_(basketball)","http://dbpedia.org/resource/Danny_Green_(basketball)__4","http://dbpedia.org/resource/Reno_Bighorns","49","118"
"http://dbpedia.org/resource/Steve_Novak","http://dbpedia.org/resource/Steve_Novak__5","http://dbpedia.org/resource/Reno_Bighorns","47","118"
"http://dbpedia.org/resource/Brandan_Wright","http://dbpedia.org/resource/Brandan_Wright__4","http://dbpedia.org/resource/Boston_Celtics","51","105"
"http://dbpedia.org/resource/Jae_Crowder","http://dbpedia.org/resource/Jae_Crowder__2","http://dbpedia.org/resource/Texas_Legends","27","91"
"http://dbpedia.org/resource/Tyler_Johnson_(basketball)","http://dbpedia.org/resource/Tyler_Johnson_(basketball)__1","http://dbpedia.org/resource/Sioux_Falls_Skyforce","-1","-1"
"http://dbpedia.org/resource/Dwight_Powell","http://dbpedia.org/resource/Dwight_Powell__1","http://dbpedia.org/resource/Boston_Celtics","-1","-1"
"http://dbpedia.org/resource/Dwight_Powell","http://dbpedia.org/resource/Dwight_Powell__4","http://dbpedia.org/resource/Texas_Legends","-1","-1"
"http://dbpedia.org/resource/Eric_Moreland","http://dbpedia.org/resource/Eric_Moreland__2","http://dbpedia.org/resource/Reno_Bighorns","-1","-1"
"http://dbpedia.org/resource/Larry_Bird","http://dbpedia.org/resource/Larry_Bird__1","http://dbpedia.org/resource/Boston_Celtics","479","309"
"http://dbpedia.org/resource/Salah_Mejri","http://dbpedia.org/resource/Salah_Mejri__6","http://dbpedia.org/resource/Texas_Legends","14","52"
"http://dbpedia.org/resource/Josh_Richardson","http://dbpedia.org/resource/Josh_Richardson__2","http://dbpedia.org/resource/Sioux_Falls_Skyforce","-1","-1"
"http://dbpedia.org/resource/Jeremy_Lin","http://dbpedia.org/resource/Jeremy_Lin__2","http://dbpedia.org/resource/Reno_Bighorns","154","374"
"http://dbpedia.org/resource/Justin_Anderson_(basketball)","http://dbpedia.org/resource/Justin_Anderson_(basketball)__2","http://dbpedia.org/resource/Texas_Legends","-1","-1"
"http://dbpedia.org/resource/E'Twaun_Moore","http://dbpedia.org/resource/E'Twaun_Moore__2","http://dbpedia.org/resource/Boston_Celtics","43","198"
"http://dbpedia.org/resource/Shabazz_Napier","http://dbpedia.org/resource/Shabazz_Napier__2","http://dbpedia.org/resource/Sioux_Falls_Skyforce","10","65"
"http://dbpedia.org/resource/P._J._Hairston","http://dbpedia.org/resource/P._J._Hairston__1","http://dbpedia.org/resource/Texas_Legends","9","31"
"http://dbpedia.org/resource/Shane_Larkin","http://dbpedia.org/resource/Shane_Larkin__2","http://dbpedia.org/resource/Texas_Legends","10","50"
"http://dbpedia.org/resource/Dave_Joerger","http://dbpedia.org/resource/Dave_Joerger__4","http://dbpedia.org/resource/Sioux_Falls_Skyforce","-1","-1"
"http://dbpedia.org/resource/Willie_Reed","http://dbpedia.org/resource/Willie_Reed__1","http://dbpedia.org/resource/Springfield_Armor","-1","-1"
"http://dbpedia.org/resource/Willie_Reed","http://dbpedia.org/resource/Willie_Reed__2","http://dbpedia.org/resource/Reno_Bighorns","-1","-1"
"http://dbpedia.org/resource/Greg_Foster_(basketball)","http://dbpedia.org/resource/Greg_Foster_(basketball)__9","http://dbpedia.org/resource/Seattle_SuperSonics","44","114"
"http://dbpedia.org/resource/Josh_McRoberts","http://dbpedia.org/resource/Josh_McRoberts__2","http://dbpedia.org/resource/Idaho_Stampede","58","104"
"http://dbpedia.org/resource/Armond_Hill","http://dbpedia.org/resource/Armond_Hill__2","http://dbpedia.org/resource/Seattle_SuperSonics","33","85"
"http://dbpedia.org/resource/Fred_Vinson_(basketball)","http://dbpedia.org/resource/Fred_Vinson_(basketball)__10","http://dbpedia.org/resource/Seattle_SuperSonics","16","102"
"http://dbpedia.org/resource/Anthony_Tolliver","http://dbpedia.org/resource/Anthony_Tolliver__1","http://dbpedia.org/resource/Iowa_Energy","26","99"
"http://dbpedia.org/resource/Anthony_Tolliver","http://dbpedia.org/resource/Anthony_Tolliver__7","http://dbpedia.org/resource/Idaho_Stampede","26","99"
"http://dbpedia.org/resource/Phil_Pressey","http://dbpedia.org/resource/Phil_Pressey__4","http://dbpedia.org/resource/Idaho_Stampede","15","124"
"http://dbpedia.org/resource/Patrick_Ewing","http://dbpedia.org/resource/Patrick_Ewing__2","http://dbpedia.org/resource/Seattle_SuperSonics","316","233"
"http://dbpedia.org/resource/Paul_Westphal","http://dbpedia.org/resource/Paul_Westphal__3","http://dbpedia.org/resource/Seattle_SuperSonics","111","160"
"http://dbpedia.org/resource/Alex_Stepheson","http://dbpedia.org/resource/Alex_Stepheson__4","http://dbpedia.org/resource/Iowa_Energy","7","78"
"http://dbpedia.org/resource/Hassan_Whiteside","http://dbpedia.org/resource/Hassan_Whiteside__9","http://dbpedia.org/resource/Iowa_Energy","20","100"
"http://dbpedia.org/resource/Reggie_Bullock","http://dbpedia.org/resource/Reggie_Bullock__3","http://dbpedia.org/resource/Bakersfield_Jam","18","40"
"http://dbpedia.org/resource/Luke_Babbitt","http://dbpedia.org/resource/Luke_Babbitt__2","http://dbpedia.org/resource/Idaho_Stampede","26","88"
"http://dbpedia.org/resource/Jordan_Adams","http://dbpedia.org/resource/Jordan_Adams__2","http://dbpedia.org/resource/Iowa_Energy","-1","-1"
"http://dbpedia.org/resource/T._J._Warren","http://dbpedia.org/resource/T._J._Warren__2","http://dbpedia.org/resource/Bakersfield_Jam","-1","-1"
"http://dbpedia.org/resource/Tyler_Ennis_(basketball)","http://dbpedia.org/resource/Tyler_Ennis_(basketball)__2","http://dbpedia.org/resource/Bakersfield_Jam","-1","-1"
"http://dbpedia.org/resource/Earl_Watson","http://dbpedia.org/resource/Earl_Watson__1","http://dbpedia.org/resource/Seattle_SuperSonics","52","93"
"http://dbpedia.org/resource/David_Vanterpool","http://dbpedia.org/resource/David_Vanterpool__3","http://dbpedia.org/resource/Yakima_Sun_Kings","18","105"
"http://dbpedia.org/resource/Nate_McMillan","http://dbpedia.org/resource/Nate_McMillan__1","http://dbpedia.org/resource/Seattle_SuperSonics","103","103"
"http://dbpedia.org/resource/Bob_Weiss","http://dbpedia.org/resource/Bob_Weiss__4","http://dbpedia.org/resource/Seattle_SuperSonics","60","141"
"http://dbpedia.org/resource/Anthony_Carter","http://dbpedia.org/resource/Anthony_Carter__1","http://dbpedia.org/resource/Yakima_Sun_Kings","47","130"
"http://dbpedia.org/resource/Gerald_Green","http://dbpedia.org/resource/Gerald_Green__10","http://dbpedia.org/resource/Los_Angeles_D-Fenders","65","144"
"http://dbpedia.org/resource/Vitaly_Potapenko","http://dbpedia.org/resource/Vitaly_Potapenko__4","http://dbpedia.org/resource/Seattle_SuperSonics","28","109"
"http://dbpedia.org/resource/Chip_Engelland","http://dbpedia.org/resource/Chip_Engelland__2","http://dbpedia.org/resource/Yakima_Sun_Kings","7","58"
"http://dbpedia.org/resource/Kendall_Marshall","http://dbpedia.org/resource/Kendall_Marshall__2","http://dbpedia.org/resource/Bakersfield_Jam","32","80"
"http://dbpedia.org/resource/Joel_Anthony","http://dbpedia.org/resource/Joel_Anthony__2","http://dbpedia.org/resource/Iowa_Energy","40","100"
"http://dbpedia.org/resource/Conner_Henry","http://dbpedia.org/resource/Conner_Henry__10","http://dbpedia.org/resource/Yakima_Sun_Kings","16","77"
"http://dbpedia.org/resource/Jeff_Green_(basketball)","http://dbpedia.org/resource/Jeff_Green_(basketball)__1","http://dbpedia.org/resource/Seattle_SuperSonics","70","113"
"http://dbpedia.org/resource/Justin_Harper_(basketball)","http://dbpedia.org/resource/Justin_Harper_(basketball)__3","http://dbpedia.org/resource/Idaho_Stampede","19","63"
"http://dbpedia.org/resource/Justin_Harper_(basketball)","http://dbpedia.org/resource/Justin_Harper_(basketball)__6","http://dbpedia.org/resource/Los_Angeles_D-Fenders","19","63"
"http://dbpedia.org/resource/Jordan_Clarkson","http://dbpedia.org/resource/Jordan_Clarkson__2","http://dbpedia.org/resource/Los_Angeles_D-Fenders","-1","-1"
"http://dbpedia.org/resource/James_Johnson_(basketball","_born_1987)","http://dbpedia.org/resource/James_Johnson_(basketball","_born_1987)__2","http://dbpedia.org/resource/Iowa_Energy","-1","-1"
"http://dbpedia.org/resource/John_Jenkins_(basketball)","http://dbpedia.org/resource/John_Jenkins_(basketball)__2","http://dbpedia.org/resource/Bakersfield_Jam","27","55"
"http://dbpedia.org/resource/John_Jenkins_(basketball)","http://dbpedia.org/resource/John_Jenkins_(basketball)__4","http://dbpedia.org/resource/Idaho_Stampede","27","55"
"http://dbpedia.org/resource/Anthony_Brown_(basketball)","http://dbpedia.org/resource/Anthony_Brown_(basketball)__2","http://dbpedia.org/resource/Los_Angeles_D-Fenders","-1","-1"
"http://dbpedia.org/resource/Bryce_Dejean-Jones","http://dbpedia.org/resource/Bryce_Dejean-Jones__1","http://dbpedia.org/resource/Idaho_Stampede","-1","-1"
"http://dbpedia.org/resource/Kennedy_McIntosh","http://dbpedia.org/resource/Kennedy_McIntosh__2","http://dbpedia.org/resource/Seattle_SuperSonics","14","58"
"http://dbpedia.org/resource/Patty_Mills","http://dbpedia.org/resource/Patty_Mills__2","http://dbpedia.org/resource/Idaho_Stampede","-1","-1"
"http://dbpedia.org/resource/Eric_Bledsoe","http://dbpedia.org/resource/Eric_Bledsoe__2","http://dbpedia.org/resource/Bakersfield_Jam","38","50"
"http://dbpedia.org/resource/Alex_Jensen","http://dbpedia.org/resource/Alex_Jensen__3","http://dbpedia.org/resource/Yakima_Sun_Kings","10","87"
"http://dbpedia.org/resource/Quincy_Acy","http://dbpedia.org/resource/Quincy_Acy__2","http://dbpedia.org/resource/Bakersfield_Jam","15","60"
"http://dbpedia.org/resource/Will_Barton","http://dbpedia.org/resource/Will_Barton__2","http://dbpedia.org/resource/Idaho_Stampede","18","60"
"http://dbpedia.org/resource/Jarell_Martin","http://dbpedia.org/resource/Jarell_Martin__2","http://dbpedia.org/resource/Iowa_Energy","-1","-1"
"http://dbpedia.org/resource/Tyus_Jones","http://dbpedia.org/resource/Tyus_Jones__2","http://dbpedia.org/resource/Idaho_Stampede","-1","-1"
"http://dbpedia.org/resource/Tarik_Black","http://dbpedia.org/resource/Tarik_Black__3","http://dbpedia.org/resource/Los_Angeles_D-Fenders","-1","-1"
"http://dbpedia.org/resource/Shabazz_Muhammad","http://dbpedia.org/resource/Shabazz_Muhammad__2","http://dbpedia.org/resource/Iowa_Energy","25","87"
"http://dbpedia.org/resource/Archie_Goodwin_(basketball)","http://dbpedia.org/resource/Archie_Goodwin_(basketball)__2","http://dbpedia.org/resource/Bakersfield_Jam","14","49"
"http://dbpedia.org/resource/C._J._McCollum","http://dbpedia.org/resource/C._J._McCollum__2","http://dbpedia.org/resource/Idaho_Stampede","23","45"
"http://dbpedia.org/resource/Rudy_Gobert","http://dbpedia.org/resource/Rudy_Gobert__3","http://dbpedia.org/resource/Bakersfield_Jam","8","36"
"http://dbpedia.org/resource/Allen_Crabbe","http://dbpedia.org/resource/Allen_Crabbe__2","http://dbpedia.org/resource/Idaho_Stampede","15","52"
"http://dbpedia.org/resource/Ian_Clark_(basketball)","http://dbpedia.org/resource/Ian_Clark_(basketball)__3","http://dbpedia.org/resource/Idaho_Stampede","-1","-1"
"http://dbpedia.org/resource/Justin_Holiday","http://dbpedia.org/resource/Justin_Holiday__2","http://dbpedia.org/resource/Idaho_Stampede","6","49"
"http://dbpedia.org/resource/Ryan_Kelly_(basketball)","http://dbpedia.org/resource/Ryan_Kelly_(basketball)__2","http://dbpedia.org/resource/Los_Angeles_D-Fenders","-1","-1"
"http://dbpedia.org/resource/Willie_Reed","http://dbpedia.org/resource/Willie_Reed__4","http://dbpedia.org/resource/Iowa_Energy","-1","-1"
"http://dbpedia.org/resource/Antonio_Lang","http://dbpedia.org/resource/Antonio_Lang__1","http://dbpedia.org/resource/Phoenix_Suns","30","100"
"http://dbpedia.org/resource/Corey_Brewer","http://dbpedia.org/resource/Corey_Brewer__3","http://dbpedia.org/resource/Denver_Nuggets","61","105"
"http://dbpedia.org/resource/Jared_Dudley","http://dbpedia.org/resource/Jared_Dudley__2","http://dbpedia.org/resource/Phoenix_Suns","41","83"
"http://dbpedia.org/resource/Lance_Thomas","http://dbpedia.org/resource/Lance_Thomas__1","http://dbpedia.org/resource/Austin_Spurs","30","90"
"http://dbpedia.org/resource/Randy_Foye","http://dbpedia.org/resource/Randy_Foye__5","http://dbpedia.org/resource/Denver_Nuggets","63","105"
"http://dbpedia.org/resource/Arron_Afflalo","http://dbpedia.org/resource/Arron_Afflalo__2","http://dbpedia.org/resource/Denver_Nuggets","66","118"
"http://dbpedia.org/resource/Arron_Afflalo","http://dbpedia.org/resource/Arron_Afflalo__4","http://dbpedia.org/resource/Denver_Nuggets","66","118"
"http://dbpedia.org/resource/Bill_Chamberlain","http://dbpedia.org/resource/Bill_Chamberlain__3","http://dbpedia.org/resource/Phoenix_Suns","17","47"
"http://dbpedia.org/resource/Corey_Gaines","http://dbpedia.org/resource/Corey_Gaines__3","http://dbpedia.org/resource/Denver_Nuggets","47","105"
"http://dbpedia.org/resource/Elston_Turner","http://dbpedia.org/resource/Elston_Turner__2","http://dbpedia.org/resource/Denver_Nuggets","14","121"
"http://dbpedia.org/resource/Elston_Turner","http://dbpedia.org/resource/Elston_Turner__4","http://dbpedia.org/resource/Denver_Nuggets","14","121"
"http://dbpedia.org/resource/Monty_Williams","http://dbpedia.org/resource/Monty_Williams__3","http://dbpedia.org/resource/Denver_Nuggets","45","82"
"http://dbpedia.org/resource/Goran_Dragić","http://dbpedia.org/resource/Goran_Dragić__5","http://dbpedia.org/resource/Phoenix_Suns","66","132"
"http://dbpedia.org/resource/Goran_Dragić","http://dbpedia.org/resource/Goran_Dragić__8","http://dbpedia.org/resource/Phoenix_Suns","66","132"
"http://dbpedia.org/resource/Anthony_Tolliver","http://dbpedia.org/resource/Anthony_Tolliver__4","http://dbpedia.org/resource/Austin_Spurs","26","99"
"http://dbpedia.org/resource/DeMarre_Carroll","http://dbpedia.org/resource/DeMarre_Carroll__4","http://dbpedia.org/resource/Denver_Nuggets","33","74"
"http://dbpedia.org/resource/Sonny_Weems","http://dbpedia.org/resource/Sonny_Weems__1","http://dbpedia.org/resource/Denver_Nuggets","52","157"
"http://dbpedia.org/resource/Seth_Curry","http://dbpedia.org/resource/Seth_Curry__5","http://dbpedia.org/resource/Phoenix_Suns","21","54"
"http://dbpedia.org/resource/Timofey_Mozgov","http://dbpedia.org/resource/Timofey_Mozgov__5","http://dbpedia.org/resource/Denver_Nuggets","43","76"
"http://dbpedia.org/resource/Wesley_Johnson_(basketball)","http://dbpedia.org/resource/Wesley_Johnson_(basketball)__2","http://dbpedia.org/resource/Phoenix_Suns","41","85"
"http://dbpedia.org/resource/Amar'e_Stoudemire","http://dbpedia.org/resource/Amar'e_Stoudemire__1","http://dbpedia.org/resource/Phoenix_Suns","225","233"
"http://dbpedia.org/resource/Nenê","http://dbpedia.org/resource/Nenê__2","http://dbpedia.org/resource/Denver_Nuggets","67","102"
"http://dbpedia.org/resource/Pat_Riley","http://dbpedia.org/resource/Pat_Riley__3","http://dbpedia.org/resource/Phoenix_Suns","278","267"
"http://dbpedia.org/resource/Paul_Westphal","http://dbpedia.org/resource/Paul_Westphal__2","http://dbpedia.org/resource/Phoenix_Suns","111","160"
"http://dbpedia.org/resource/Paul_Westphal","http://dbpedia.org/resource/Paul_Westphal__5","http://dbpedia.org/resource/Phoenix_Suns","111","160"
"http://dbpedia.org/resource/Steve_Kerr","http://dbpedia.org/resource/Steve_Kerr__1","http://dbpedia.org/resource/Phoenix_Suns","154","181"
"http://dbpedia.org/resource/Steve_Nash","http://dbpedia.org/resource/Steve_Nash__1","http://dbpedia.org/resource/Phoenix_Suns","354","400"
"http://dbpedia.org/resource/Steve_Nash","http://dbpedia.org/resource/Steve_Nash__3","http://dbpedia.org/resource/Phoenix_Suns","354","400"
"http://dbpedia.org/resource/Grant_Hill","http://dbpedia.org/resource/Grant_Hill__3","http://dbpedia.org/resource/Phoenix_Suns","200","317"
"http://dbpedia.org/resource/Jason_Kidd","http://dbpedia.org/resource/Jason_Kidd__2","http://dbpedia.org/resource/Phoenix_Suns","296","284"
"http://dbpedia.org/resource/Tim_Hardaway","http://dbpedia.org/resource/Tim_Hardaway__4","http://dbpedia.org/resource/Denver_Nuggets","132","168"
"http://dbpedia.org/resource/Vince_Carter","http://dbpedia.org/resource/Vince_Carter__4","http://dbpedia.org/resource/Phoenix_Suns","246","253"
"http://dbpedia.org/resource/Juwan_Howard","http://dbpedia.org/resource/Juwan_Howard__3","http://dbpedia.org/resource/Denver_Nuggets","99","544"
"http://dbpedia.org/resource/Juwan_Howard","http://dbpedia.org/resource/Juwan_Howard__7","http://dbpedia.org/resource/Denver_Nuggets","99","544"
"http://dbpedia.org/resource/Wilson_Chandler","http://dbpedia.org/resource/Wilson_Chandler__2","http://dbpedia.org/resource/Denver_Nuggets","42","115"
"http://dbpedia.org/resource/Alonzo_Gee","http://dbpedia.org/resource/Alonzo_Gee__1","http://dbpedia.org/resource/Austin_Spurs","26","86"
"http://dbpedia.org/resource/Alonzo_Gee","http://dbpedia.org/resource/Alonzo_Gee__8","http://dbpedia.org/resource/Denver_Nuggets","26","86"
"http://dbpedia.org/resource/James_Anderson_(basketball)","http://dbpedia.org/resource/James_Anderson_(basketball)__2","http://dbpedia.org/resource/Austin_Spurs","21","89"
"http://dbpedia.org/resource/Reggie_Bullock","http://dbpedia.org/resource/Reggie_Bullock__2","http://dbpedia.org/resource/Phoenix_Suns","18","40"
"http://dbpedia.org/resource/Boban_Marjanović","http://dbpedia.org/resource/Boban_Marjanović__10","http://dbpedia.org/resource/Austin_Spurs","23","75"
"http://dbpedia.org/resource/Sean_Kilpatrick","http://dbpedia.org/resource/Sean_Kilpatrick__5","http://dbpedia.org/resource/Denver_Nuggets","-1","-1"
"http://dbpedia.org/resource/Tyler_Ennis_(basketball)","http://dbpedia.org/resource/Tyler_Ennis_(basketball)__1","http://dbpedia.org/resource/Phoenix_Suns","-1","-1"
"http://dbpedia.org/resource/Andre_Miller","http://dbpedia.org/resource/Andre_Miller__3","http://dbpedia.org/resource/Denver_Nuggets","91","138"
"http://dbpedia.org/resource/Andre_Miller","http://dbpedia.org/resource/Andre_Miller__6","http://dbpedia.org/resource/Denver_Nuggets","91","138"
"http://dbpedia.org/resource/Earl_Watson","http://dbpedia.org/resource/Earl_Watson__3","http://dbpedia.org/resource/Denver_Nuggets","52","93"
"http://dbpedia.org/resource/Steve_Blake","http://dbpedia.org/resource/Steve_Blake__4","http://dbpedia.org/resource/Denver_Nuggets","75","131"
"http://dbpedia.org/resource/J._R._Smith","http://dbpedia.org/resource/J._R._Smith__2","http://dbpedia.org/resource/Denver_Nuggets","83","143"
"http://dbpedia.org/resource/Kurt_Rambis","http://dbpedia.org/resource/Kurt_Rambis__4","http://dbpedia.org/resource/Phoenix_Suns","110","129"
"http://dbpedia.org/resource/Raymond_Felton","http://dbpedia.org/resource/Raymond_Felton__3","http://dbpedia.org/resource/Denver_Nuggets","94","166"
"http://dbpedia.org/resource/Sean_Marks","http://dbpedia.org/resource/Sean_Marks__5","http://dbpedia.org/resource/Phoenix_Suns","56","117"
"http://dbpedia.org/resource/Steve_Jones_(basketball)","http://dbpedia.org/resource/Steve_Jones_(basketball)__6","http://dbpedia.org/resource/Denver_Nuggets","61","110"
"http://dbpedia.org/resource/JJ_Hickson","http://dbpedia.org/resource/JJ_Hickson__5","http://dbpedia.org/resource/Denver_Nuggets","-1","-1"
"http://dbpedia.org/resource/Paul_Stovall","http://dbpedia.org/resource/Paul_Stovall__1","http://dbpedia.org/resource/Phoenix_Suns","10","52"
"http://dbpedia.org/resource/Darvin_Ham","http://dbpedia.org/resource/Darvin_Ham__1","http://dbpedia.org/resource/Denver_Nuggets","34","118"
"http://dbpedia.org/resource/Darvin_Ham","http://dbpedia.org/resource/Darvin_Ham__10","http://dbpedia.org/resource/Austin_Spurs","34","118"
"http://dbpedia.org/resource/Kris_Humphries","http://dbpedia.org/resource/Kris_Humphries__7","http://dbpedia.org/resource/Phoenix_Suns","64","124"
"http://dbpedia.org/resource/Popeye_Jones","http://dbpedia.org/resource/Popeye_Jones__5","http://dbpedia.org/resource/Denver_Nuggets","37","95"
"http://dbpedia.org/resource/Walter_McCarty","http://dbpedia.org/resource/Walter_McCarty__3","http://dbpedia.org/resource/Phoenix_Suns","38","95"
"http://dbpedia.org/resource/Andre_Iguodala","http://dbpedia.org/resource/Andre_Iguodala__2","http://dbpedia.org/resource/Denver_Nuggets","95","201"
"http://dbpedia.org/resource/Anthony_Carter","http://dbpedia.org/resource/Anthony_Carter__6","http://dbpedia.org/resource/Denver_Nuggets","47","130"
"http://dbpedia.org/resource/Boris_Diaw","http://dbpedia.org/resource/Boris_Diaw__3","http://dbpedia.org/resource/Phoenix_Suns","110","132"
"http://dbpedia.org/resource/Channing_Frye","http://dbpedia.org/resource/Channing_Frye__3","http://dbpedia.org/resource/Phoenix_Suns","71","107"
"http://dbpedia.org/resource/Chris_Andersen","http://dbpedia.org/resource/Chris_Andersen__6","http://dbpedia.org/resource/Denver_Nuggets","45","110"
"http://dbpedia.org/resource/Chris_Andersen","http://dbpedia.org/resource/Chris_Andersen__8","http://dbpedia.org/resource/Denver_Nuggets","45","110"
"http://dbpedia.org/resource/Greg_Buckner","http://dbpedia.org/resource/Greg_Buckner__4","http://dbpedia.org/resource/Denver_Nuggets","37","102"
